"Time stamp","CEDETEC - CCM  - Total  (kW)"
"2018-09-23 03:10","1.41"
"2018-09-23 03:15","1.31"
"2018-09-23 03:20","1.86"
"2018-09-23 03:25","1.75"
"2018-09-23 03:30","1.35"
"2018-09-23 03:35","1.32"
"2018-09-23 03:40","1.26"
"2018-09-23 03:45","1.96"
"2018-09-23 03:50","1.72"
"2018-09-23 03:55","1.44"
"2018-09-23 04:00","1.43"
"2018-09-23 04:05","1.06"
"2018-09-23 04:10","1.88"
"2018-09-23 04:15","1.87"
"2018-09-23 04:20","1.36"
"2018-09-23 04:25","1.35"
"2018-09-23 04:30","1.42"
"2018-09-23 04:35","2.07"
"2018-09-23 04:40","1.32"
"2018-09-23 04:45","1.41"
"2018-09-23 04:50","1.23"
"2018-09-23 04:55","1.49"
"2018-09-23 05:00","1.61"
"2018-09-23 05:05","1.95"
"2018-09-23 05:10","1.16"
"2018-09-23 05:15","1.41"
"2018-09-23 05:20","1.51"
"2018-09-23 05:25","1.51"
"2018-09-23 05:30","1.53"
"2018-09-23 05:35","1.71"
"2018-09-23 05:40","1.31"
"2018-09-23 05:45","1.78"
"2018-09-23 05:50","1.24"
"2018-09-23 05:55","1.35"
"2018-09-23 06:00","1.67"
"2018-09-23 06:05","1.73"
"2018-09-23 06:10","1.6"
"2018-09-23 06:15","1.07"
"2018-09-23 06:20","1.43"
"2018-09-23 06:25","1.65"
"2018-09-23 06:30","1.71"
"2018-09-23 06:35","1.52"
"2018-09-23 06:40","1.31"
"2018-09-23 06:45","1.45"
"2018-09-23 06:50","1.27"
"2018-09-23 06:55","1.81"
"2018-09-23 07:00","1.81"
"2018-09-23 07:05","1.26"
"2018-09-23 07:10","1.3"
"2018-09-23 07:15","1.36"
"2018-09-23 07:20","1.9"
"2018-09-23 07:25","1.77"
"2018-09-23 07:30","1.43"
"2018-09-23 07:35","1.05"
"2018-09-23 07:40","1.4"
"2018-09-23 07:45","1.92"
"2018-09-23 07:50","1.68"
"2018-09-23 07:55","1.47"
"2018-09-23 08:00","1.29"
"2018-09-23 08:05","1.26"
"2018-09-23 08:10","1.87"
"2018-09-23 08:15","1.77"
"2018-09-23 08:20","1.3"
"2018-09-23 08:25","1.39"
"2018-09-23 08:30","1.29"
"2018-09-23 08:35","1.66"
"2018-09-23 08:40","1.43"
"2018-09-23 08:45","1.92"
"2018-09-23 08:50","0.7601"
"2018-09-23 08:55","0.4953"
"2018-09-23 09:00","1.04"
"2018-09-23 09:05","0.4839"
"2018-09-23 09:10","1.17"
"2018-09-23 09:15","0.6279"
"2018-09-23 09:20","0.5151"
"2018-09-23 09:25","1.06"
"2018-09-23 09:30","0.5406"
"2018-09-23 09:35","0.9593"
"2018-09-23 09:40","0.6717"
"2018-09-23 09:45","0.8522"
"2018-09-23 09:50","0.9592"
"2018-09-23 09:55","0.5856"
"2018-09-23 10:00","0.601"
"2018-09-23 10:05","0.718"
"2018-09-23 10:10","0.9788"
"2018-09-23 10:15","1.01"
"2018-09-23 10:20","0.437"
"2018-09-23 10:25","0.3005"
"2018-09-23 10:30","0.9301"
"2018-09-23 10:35","1.22"
"2018-09-23 10:40","0.7099"
"2018-09-23 10:45","0.5435"
"2018-09-23 10:50","0.625"
"2018-09-23 10:55","0.7051"
"2018-09-23 11:00","1.2"
"2018-09-23 11:05","0.9349"
"2018-09-23 11:10","0.5427"
"2018-09-23 11:15","0.5222"
"2018-09-23 11:20","0.6241"
"2018-09-23 11:25","1.19"
"2018-09-23 11:30","1.21"
"2018-09-23 11:35","0.3077"
"2018-09-23 11:40","0.6492"
"2018-09-23 11:45","0.6688"
"2018-09-23 11:50","1.0"
"2018-09-23 11:55","0.909"
"2018-09-23 12:00","0.7717"
"2018-09-23 12:05","0.5826"
"2018-09-23 12:10","0.6331"
"2018-09-23 12:15","0.9315"
"2018-09-23 12:20","0.957"
"2018-09-23 12:25","0.7802"
"2018-09-23 12:30","0.4475"
"2018-09-23 12:35","0.9674"
"2018-09-23 12:40","0.7881"
"2018-09-23 12:45","0.6005"
"2018-09-23 12:50","1.03"
"2018-09-23 12:55","0.642"
"2018-09-23 13:00","0.8578"
"2018-09-23 13:05","0.7225"
"2018-09-23 13:10","0.4871"
"2018-09-23 13:15","1.01"
"2018-09-23 13:20","0.9144"
"2018-09-23 13:25","1.02"
"2018-09-23 13:30","0.5934"
"2018-09-23 13:35","0.4211"
"2018-09-23 13:40","0.8345"
"2018-09-23 13:45","1.26"
"2018-09-23 13:50","0.8021"
"2018-09-23 13:55","0.3087"
"2018-09-23 14:00","0.3033"
"2018-09-23 14:05","0.7859"
"2018-09-23 14:10","1.49"
"2018-09-23 14:15","0.7397"
"2018-09-23 14:20","0.436"
"2018-09-23 14:25","0.4755"
"2018-09-23 14:30","0.7407"
"2018-09-23 14:35","1.63"
"2018-09-23 14:40","0.5549"
"2018-09-23 14:45","0.59"
"2018-09-23 14:50","0.5125"
"2018-09-23 14:55","0.8192"
"2018-09-23 15:00","1.21"
"2018-09-23 15:05","1.01"
"2018-09-23 15:10","0.5023"
"2018-09-23 15:15","0.6159"
"2018-09-23 15:20","1.04"
"2018-09-23 15:25","1.03"
"2018-09-23 15:30","0.7428"
"2018-09-23 15:35","0.6399"
"2018-09-23 15:40","0.604"
"2018-09-23 15:45","1.02"
"2018-09-23 15:50","0.9705"
"2018-09-23 15:55","0.7813"
"2018-09-23 16:00","0.3798"
"2018-09-23 16:05","0.9537"
"2018-09-23 16:10","1.05"
"2018-09-23 16:15","0.9771"
"2018-09-23 16:20","0.7392"
"2018-09-23 16:25","0.3079"
"2018-09-23 16:30","1.13"
"2018-09-23 16:35","0.8376"
"2018-09-23 16:40","0.778"
"2018-09-23 16:45","0.8004"
"2018-09-23 16:50","0.713"
"2018-09-23 16:55","1.11"
"2018-09-23 17:00","0.3087"
"2018-09-23 17:05","1.08"
"2018-09-23 17:10","0.9017"
"2018-09-23 17:15","0.9617"
"2018-09-23 17:20","0.7745"
"2018-09-23 17:25","0.4973"
"2018-09-23 17:30","0.7919"
"2018-09-23 17:35","0.8529"
"2018-09-23 17:40","1.1"
"2018-09-23 17:45","0.817"
"2018-09-23 17:50","0.3025"
"2018-09-23 17:55","0.6883"
"2018-09-23 18:00","1.34"
"2018-09-23 18:05","1.8"
"2018-09-23 18:10","0.3014"
"2018-09-23 18:15","0.6543"
"2018-09-23 18:20","0.3492"
"2018-09-23 18:25","1.56"
"2018-09-23 18:30","0.977"
"2018-09-23 18:35","1.1"
"2018-09-23 18:40","1.34"
"2018-09-23 18:45","1.38"
"2018-09-23 18:50","1.92"
"2018-09-23 18:55","1.81"
"2018-09-23 19:00","1.43"
"2018-09-23 19:05","1.26"
"2018-09-23 19:10","1.49"
"2018-09-23 19:15","1.67"
"2018-09-23 19:20","1.89"
"2018-09-23 19:25","1.22"
"2018-09-23 19:30","1.36"
"2018-09-23 19:35","1.67"
"2018-09-23 19:40","1.5"
"2018-09-23 19:45","1.59"
"2018-09-23 19:50","1.57"
"2018-09-23 19:55","1.28"
"2018-09-23 20:00","1.49"
"2018-09-23 20:05","1.64"
"2018-09-23 20:10","1.59"
"2018-09-23 20:15","1.52"
"2018-09-23 20:20","1.28"
"2018-09-23 20:25","1.57"
"2018-09-23 20:30","1.52"
"2018-09-23 20:35","1.38"
"2018-09-23 20:40","1.67"
"2018-09-23 20:45","1.58"
"2018-09-23 20:50","1.45"
"2018-09-23 20:55","1.4"
"2018-09-23 21:00","1.39"
"2018-09-23 21:05","1.71"
"2018-09-23 21:10","1.57"
"2018-09-23 21:15","1.7"
"2018-09-23 21:20","1.24"
"2018-09-23 21:25","1.29"
"2018-09-23 21:30","1.47"
"2018-09-23 21:35","1.77"
"2018-09-23 21:40","1.62"
"2018-09-23 21:45","1.26"
"2018-09-23 21:50","1.41"
"2018-09-23 21:55","1.44"
"2018-09-23 22:00","1.91"
"2018-09-23 22:05","1.69"
"2018-09-23 22:10","1.42"
"2018-09-23 22:15","1.28"
"2018-09-23 22:20","1.33"
"2018-09-23 22:25","2.23"
"2018-09-23 22:30","1.63"
"2018-09-23 22:35","1.24"
"2018-09-23 22:40","1.3"
"2018-09-23 22:45","1.41"
"2018-09-23 22:50","2.05"
"2018-09-23 22:55","1.45"
"2018-09-23 23:00","1.41"
"2018-09-23 23:05","1.19"
"2018-09-23 23:10","1.64"
"2018-09-23 23:15","1.64"
"2018-09-23 23:20","1.76"
"2018-09-23 23:25","1.28"
"2018-09-23 23:30","1.28"
"2018-09-23 23:35","1.69"
"2018-09-23 23:40","1.53"
"2018-09-23 23:45","1.51"
"2018-09-23 23:50","1.6"
"2018-09-23 23:55","1.27"
